layer,sheet_name,field_name,field_description,row_granularity,data_type,nullable,primary_key,foreign_key,source_system,source_entityset,source_property,field_classification,validation_rule,example_value,incremental_rule,deletion_rule,ai_seller_direct,future_consumer,expected_rows_current_scope,confirmed_status,notes
METADATA,RAW_DATA_DICTIONARY,expected_rows_current_scope,Data Dictionary column: expected_rows_current_scope,one row per physical field in RAW COMPLETE v1,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,equal to field count in this contract,CONFIRMED_SOURCE,
METADATA,RAW_DATA_DICTIONARY,confirmed_status,Data Dictionary column: confirmed_status,one row per physical field in RAW COMPLETE v1,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,equal to field count in this contract,CONFIRMED_SOURCE,
METADATA,RAW_DATA_DICTIONARY,notes,Data Dictionary column: notes,one row per physical field in RAW COMPLETE v1,text,YES,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,equal to field count in this contract,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,layer,EntitySet Mapping column: layer,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,target_sheet,EntitySet Mapping column: target_sheet,one row per source-to-target mapping,text,NO,PART,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,source_system,EntitySet Mapping column: source_system,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,source_entityset,EntitySet Mapping column: source_entityset,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,source_role,EntitySet Mapping column: source_role,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,row_granularity,EntitySet Mapping column: row_granularity,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,key_mapping,EntitySet Mapping column: key_mapping,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,select_scope,EntitySet Mapping column: select_scope,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,expected,EntitySet Mapping column: expected,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,extracted,EntitySet Mapping column: extracted,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,validated,EntitySet Mapping column: validated,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,rejected,EntitySet Mapping column: rejected,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,missing_relation,EntitySet Mapping column: missing_relation,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,status,EntitySet Mapping column: status,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,incremental_strategy,EntitySet Mapping column: incremental_strategy,one row per source-to-target mapping,text,NO,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
METADATA,RAW_ENTITYSET_MAPPING,notes,EntitySet Mapping column: notes,one row per source-to-target mapping,text,YES,NO,,CONTRACT,TECHNICAL,TECHNICAL,TECHNICAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,approximately 40 mappings,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,product_id,1C product GUID,one row per active-scope nomenclature item,uuid,NO,YES,,1C_STANDARD_ODATA,Catalog_Номенклатура,Ref_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,6f1c…,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,code_1c,Original 1C code; preserve leading zeros,one row per active-scope nomenclature item,text,NO,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,Code,ORIGINAL,Text only; never numeric coercion,000012345,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,name_raw,Original working name,one row per active-scope nomenclature item,text,NO,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,Description,ORIGINAL,Not blank,Пряжа Puffy Alize,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,full_name_raw,Original full product name,one row per active-scope nomenclature item,text,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,НаименованиеПолное,ORIGINAL,Preserve whitespace in source snapshot,Пряжа Puffy Alize,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,article_raw,Original article field; may contain service text,one row per active-scope nomenclature item,text,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,Артикул,ORIGINAL,No SKU interpretation,+цв,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,search_code_raw,Original search code,one row per active-scope nomenclature item,text,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,КодДляПоиска,ORIGINAL,Text only,PUFFY,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,code_rd_raw,Original RD code,one row per active-scope nomenclature item,text,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,КодRD,ORIGINAL,Text only,RD-…,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,parent_group_id,Parent nomenclature group,one row per active-scope nomenclature item,uuid,YES,NO,RAW_CLASSIFICATIONS.source_category_id,1C_STANDARD_ODATA,Catalog_Номенклатура,Parent_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,…,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,deletion_mark,1C deletion mark,one row per active-scope nomenclature item,boolean,NO,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,DeletionMark,ORIGINAL,TRUE|FALSE,FALSE,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,comment_raw,Original comment,one row per active-scope nomenclature item,text,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,Комментарий,ORIGINAL,No interpretation,+,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,verified_raw,Source verification flag,one row per active-scope nomenclature item,boolean,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,Проверено,ORIGINAL,TRUE|FALSE,TRUE,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,quality_raw,Original quality value,one row per active-scope nomenclature item,text,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,Качество,ORIGINAL,No normalization,Новый,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,base_unit_id,Base unit reference,one row per active-scope nomenclature item,uuid,YES,NO,RAW_UNIT_DEFINITIONS.unit_id,1C_STANDARD_ODATA,Catalog_Номенклатура,ЕдиницаИзмерения_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,…,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,report_unit_id,Reporting unit reference,one row per active-scope nomenclature item,uuid,YES,NO,RAW_UNIT_DEFINITIONS.unit_id,1C_STANDARD_ODATA,Catalog_Номенклатура,ЕдиницаДляОтчетов_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,…,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,report_unit_coefficient,Reporting-unit coefficient,one row per active-scope nomenclature item,decimal,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,КоэффициентЕдиницыДляОтчетов,ORIGINAL,>0 when populated,1,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,weight_raw,Original product weight,one row per active-scope nomenclature item,decimal,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,Вес,ORIGINAL,>=0,100,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,weight_use,Whether weight dimension is enabled,one row per active-scope nomenclature item,boolean,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,ВесИспользовать,ORIGINAL,TRUE|FALSE,TRUE,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,weight_numerator,Original weight numerator,one row per active-scope nomenclature item,decimal,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,ВесЧислитель,ORIGINAL,>=0,100,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,weight_denominator,Original weight denominator,one row per active-scope nomenclature item,decimal,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,ВесЗнаменатель,ORIGINAL,>0 when populated,1,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,weight_unit_id,Weight unit reference,one row per active-scope nomenclature item,uuid,YES,NO,RAW_UNIT_DEFINITIONS.unit_id,1C_STANDARD_ODATA,Catalog_Номенклатура,ВесЕдиницаИзмерения_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,…,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
CORE,RAW_PRODUCTS,length_raw,Original textual/numeric length,one row per active-scope nomenclature item,text,YES,NO,,1C_STANDARD_ODATA,Catalog_Номенклатура,Длина,ORIGINAL,Preserve exact source,100м,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,204,CONFIRMED_SOURCE,
